name,type,area,direction,fitment,elevator,total_price,unit_price,property
山语华庭 ,4室1厅,140.29,东南,简装,有,980,69856,非共有
水晶之城 ,4室2厅,117.18,东南,精装,无,410,34989,非共有
阳光天下花园 ,6室2厅,248.41,东南 西北,毛坯,有,1980,79707,非共有
万科第五园二期 ,3室2厅,107.22,南,精装,无,550,51297,非共有
波托菲诺纯水岸一期 ,3室2厅,176.97,东 北,精装,有,1780,100583,共有
承翰陶源 ,5室2厅,143.12,东南,毛坯,有,510,35635,非共有
振兴小区 ,2室2厅,81.8,南,精装,无,635,77629,非共有
万科城三期 ,6室2厅,145.6,西北,简装,有,980,67308,共有
波托菲诺纯水岸十六期 ,3室1厅,178.1,东南,毛坯,有,2550,143178,非共有
信义御城豪园 ,3室1厅,89.05,西南,精装,有,415,46604,非共有
风尚时代 ,1室0厅,33.44,西北,精装,无,160,47847,非共有
四季御园 ,3室2厅,86.68,西北,精装,有,528,60914,非共有
鼎胜山邻居 ,3室2厅,77.7,东南,其他,有,730,93952,非共有
白金酒店公寓 ,4室2厅,38.35,东北,其他,有,590,153847,非共有
万科天誉二期 ,3室1厅,87.34,西北,精装,有,475,54386,非共有
鹏瑞仙桐雅轩罗湖区 ,2室1厅,49.32,东南,简装,无,298,60422,非共有
南光城市花园 ,2室1厅,40.44,南,精装,有,289,71464,非共有
嘉葆润金座 ,2室1厅,33.76,东,精装,有,338,100119,非共有
保利上城 ,3室1厅,80.56,东,精装,有,260,32275,非共有
英伦名苑二期 ,4室2厅,145.5,南 北,精装,有,1730,118901,共有
金地名峰 ,4室3厅,89.65,南,精装,有,490,54657,非共有
中南花园 ,3室1厅,102.68,东北,简装,有,960,93495,共有
百合星城一期 ,3室1厅,79.72,南,精装,有,320,40141,非共有
万科翰邻城 ,4室2厅,87.51,南 北,精装,有,720,82277,非共有
中粮锦云 ,4室1厅,130.01,西南,其他,有,1280,98454,非共有
桃源居四区 ,3室2厅,85.2,北,其他,有,620,72770,非共有
万科云城 ,3室2厅,92.18,北,精装,有,776,84184,非共有
永安商业城 ,4室2厅,90.76,东南,简装,有,460,50684,非共有
大冲城市花园 ,3室2厅,124.21,东南,精装,有,1900,152967,非共有
南国大厦 ,6室1厅,127.33,北,其他,有,572,44923,非共有
金地国际公寓 ,3室2厅,83.17,南,其他,有,790,94987,共有
东海国际公寓 ,3室2厅,210,北,简装,有,2200,104762,非共有
万福人家 ,8室2厅,102.67,东北,精装,有,1050,102270,非共有
欧陆经典 ,5室2厅,95.7,南,精装,有,1100,114943,非共有
海湾花园 ,6室3厅,228,南 北,简装,无,2100,92106,共有
碧海名园 ,6室1厅,127.6,东南,其他,有,850,66615,非共有
莱蒙水榭山 ,4室2厅,219.48,南,精装,无,4389,199973,非共有
京光海景花园 ,6室1厅,236.3,东南,其他,有,1500,63479,非共有
中信星光名庭 ,5室2厅,245.18,南 北,其他,有,1650,67298,非共有
中海九号公馆一期 ,9室0厅,216.22,东南,其他,有,3200,147998,非共有
庐峰翠苑 ,6室2厅,232.66,东南,精装,有,1650,70919,非共有
现代城华庭 ,5室2厅,238.93,南,其他,有,1400,58595,共有
兰江山第 ,4室2厅,176.2,东南,其他,有,1850,104995,非共有
美丽365花园 ,3室1厅,144.05,南,简装,有,820,56925,非共有
九州家园 ,6室2厅,240.46,东,其他,无,800,33270,非共有
港田花园 ,2室1厅,62.59,东北,简装,有,520,83081,非共有
益田假日府邸 ,3室2厅,88.09,南,其他,有,505,57328,非共有
源华综合楼 ,3室1厅,81.76,东南 南,其他,无,750,91732,非共有
半岛城邦花园三期 ,2室2厅,84.57,西南,精装,有,1680,198653,非共有
龙光玖钻 ,2室2厅,52.44,东,其他,有,325,61976,非共有
汉京山 ,3室1厅,89.26,东南,其他,有,1200,134439,非共有
鸿荣源·壹城中心第九区 ,5室2厅,103.91,东南,其他,有,815,78434,非共有
浪琴屿花园 ,3室2厅,124.14,南,精装,有,1950,157081,非共有
半岛花园A区 ,3室1厅,90.12,南 北,其他,无,800,88771,非共有
鸿荣源尚峰 ,5室2厅,113.56,东南 西北,毛坯,有,850,74851,非共有
红旗岭 ,3室1厅,101.47,东南,其他,无,680,67015,非共有
万科四季花城三期 ,6室2厅,158,东南,精装,无,1200,75950,非共有
天健时尚空间 ,3室2厅,59.25,东北,简装,有,930,156963,非共有
博林贡院 ,4室2厅,178.01,南 北,其他,有,2100,117971,非共有
中海深圳湾畔花园 ,4室2厅,134.55,东南,精装,有,1300,96619,非共有
宝安新村 ,3室1厅,91.4,东南,其他,无,538,58863,共有
福岗园 ,2室1厅,75.8,东北,简装,有,515,67942,非共有
鸿荣源熙园山院 ,5室1厅,200.72,南,其他,有,2500,124552,非共有
湾厦福园 ,3室1厅,135.55,北,其他,有,1190,87791,共有
博林天瑞 ,7室3厅,293.41,东南,毛坯,有,2680,91340,非共有
中信红树湾南区 ,6室3厅,458.98,东南,精装,有,7600,165585,共有
世界金融中心 ,2室1厅,57.06,东,精装,有,260,45567,非共有
新天CBC ,2室2厅,101.74,西,精装,有,680,66838,非共有
壹海城玺湾 ,4室2厅,185.79,东南,精装,有,1200,64590,共有
旺海怡苑 ,2室1厅,69.71,北,简装,有,580,83202,非共有
麒麟花园A区 ,4室2厅,185,南,精装,无,1550,83784,非共有
曦龙山庄 ,6室3厅,229.13,南,精装,有,1350,58919,非共有
佳兆业前海广场二期 ,3室2厅,68.94,西南,其他,有,600,87033,非共有
领航城领丽花园 ,4室2厅,143.26,东南,其他,有,1130,78878,非共有
壹海城 ,3室2厅,157.63,东南 西北,精装,有,850,53924,非共有
紫薇花园 ,6室2厅,172.85,南,简装,无,895,51779,非共有
蔚蓝海岸2期 ,3室1厅,116.45,南,其他,有,1500,128811,共有
蓝馨苑 ,2室1厅,66.59,东南,其他,有,550,82595,非共有
前海花园 ,3室2厅,90.55,南,其他,无,760,83932,非共有
美加广场 ,4室2厅,140.29,东南,简装,有,1100,78410,非共有
百仕达花园一期 ,4室2厅,192,南,简装,有,1580,82292,非共有
振业天峦 ,5室2厅,144.44,东南 南,毛坯,有,630,43617,非共有
水晶之城 ,6室2厅,80.41,东南,其他,无,420,52233,非共有
春华四季园二期 ,4室2厅,93.73,南,其他,有,720,76817,非共有
君临天下 ,2室2厅,91.14,西南,其他,有,968,106211,非共有
星海名城二期八组团 ,3室2厅,110.69,东北,其他,有,965,87181,非共有
宏发前城 ,5室2厅,149.19,西南 东北,其他,有,1780,119311,非共有
康桥紫郡 ,3室1厅,97.94,南,精装,有,600,61262,非共有
中航天逸 ,5室2厅,173.05,东南,其他,有,1350,78013,非共有
珑禧 ,3室2厅,80.09,南,其他,有,328,40954,非共有
花果山小区 ,2室1厅,65,南,简装,无,635,97693,非共有
佳兆业可园一期 ,3室1厅,89.57,东南,简装,有,540,60289,共有
都市名园 ,3室1厅,106,东 南,其他,有,710,66982,非共有
天然居 ,3室1厅,116.06,西南,其他,有,1480,127521,共有
现代城华庭 ,2室1厅,69.77,东南,简装,有,650,93164,非共有
壹海城玺湾 ,3室2厅,185.79,南,精装,有,1400,75354,非共有
御锦公馆 ,3室1厅,63.4,南,其他,有,370,58360,非共有
梅林一村十二区 ,3室1厅,89.59,东北,其他,有,755,84273,共有
嘉洲富苑 ,2室1厅,40.98,南,精装,有,280,68327,非共有
嘉洲富苑 ,1室1厅,35.79,东,其他,有,262,73205,非共有
嘉葆润金座 ,2室2厅,44.26,南,其他,有,500,112969,非共有
又一城 ,3室2厅,86.03,南,精装,有,550,63932,非共有
浪琴半岛 ,5室3厅,371.23,南,其他,有,7000,188563,非共有
香山美墅一期 ,5室2厅,308.18,南,其他,有,5900,191447,非共有
波托菲诺纯水岸四期 ,6室2厅,226.94,东南,其他,有,4480,197410,非共有
波托菲诺纯水岸十五期 ,4室1厅,253,东南,其他,有,4800,189724,非共有
万科东方尊峪 ,4室2厅,175.02,西南,简装,有,1180,67421,非共有
金海燕花园 ,6室3厅,257.04,东南,其他,有,2200,85590,非共有
仙湖山庄二期 ,5室3厅,196.46,南,毛坯,无,2980,151685,非共有
长城盛世家园二期 ,3室2厅,112.36,东北,其他,有,950,84550,非共有
波托菲诺纯水岸十五期 ,5室2厅,248.18,南,精装,有,3800,153115,非共有
港城华庭 ,4室1厅,89.08,东南,简装,有,650,72969,非共有
鸿荣源·尚峻 ,3室2厅,80.81,东南,其他,有,695,86005,非共有
波托菲诺纯水岸四期 ,6室2厅,237.85,东南,精装,有,4200,176582,非共有
悠山美地 ,3室2厅,87.26,东南,毛坯,有,600,68761,非共有
皇都广场 ,2室1厅,61.86,东南,其他,有,260,42031,非共有
麟恒中心广场一期 ,4室1厅,128.24,东南,其他,有,640,49907,非共有
京基滨河时代 ,1室1厅,43.04,西南,其他,有,355,82482,共有
万科四季花城二期 ,3室2厅,85.47,东,其他,无,520,60841,非共有
山海津 ,2室2厅,72.7,西北,其他,有,660,90785,非共有
招商澜园 ,3室1厅,89.23,南,其他,有,550,61639,非共有
京基御景印象四期 ,4室2厅,89,北 南,其他,有,435,48877,非共有
星河智荟 ,4室2厅,135.11,东南,精装,有,780,57731,非共有
豪园小区 ,2室2厅,74.46,南,其他,无,600,80581,共有
诺德中央道 ,3室1厅,87.47,西南,其他,有,560,64022,非共有
维富大厦 ,3室1厅,100.45,东北,其他,有,435,43306,非共有
华浩源A区 ,3室2厅,106.93,南,其他,有,440,41149,非共有
怡龙枫景园 ,3室1厅,87.78,南,精装,有,380,43291,非共有
珑门 ,4室2厅,106.64,东北,其他,有,560,52514,非共有
文汇花园 ,3室2厅,108.55,南,其他,无,598,55090,非共有
嘉华花园东区 ,3室1厅,101.35,东南,其他,无,750,74001,非共有
金地龙城中央二期 ,3室2厅,89.09,南,其他,有,385,43215,非共有
京基滨河时代 ,3室1厅,79.65,西南,其他,有,670,84119,非共有
皇溪苑 ,1室1厅,56.3,南,其他,有,350,62167,非共有
中兆花园 ,3室1厅,81.51,东北,毛坯,有,320,39259,非共有
龙塘小区 ,3室1厅,78.25,南,其他,无,700,89457,非共有
万科红一期 ,1室1厅,39.84,南,其他,有,282,70784,共有
荔树人家 ,1室1厅,35.18,东,简装,有,275,78170,非共有
卓越弥敦道 ,4室2厅,107.78,东南,其他,有,550,51030,非共有
德福花园 ,1室1厅,34.22,西,其他,无,120,35068,非共有
金众云山栖 ,2室2厅,61.17,东南,其他,有,295,48227,非共有
福海苑 ,1室0厅,28.47,南,其他,无,290,101862,非共有
官龙名苑 ,2室1厅,82.02,东南,简装,有,655,79859,非共有
东方明珠城 ,4室2厅,106.62,西北,其他,有,368,34516,非共有
美利达新村 ,2室1厅,48.38,南,简装,无,245,50641,非共有
滨城新村安乐花园 ,3室1厅,80.6,东南,其他,无,465,57693,非共有
满京华云著二期 ,2室1厅,74.68,南,精装,有,480,64275,非共有
八卦岭宿舍 ,1室1厅,33.55,南,其他,无,460,137109,非共有
益田村 ,3室1厅,49.95,南,其他,无,460,92093,非共有
怡泰大厦 ,1室1厅,44.19,东南,其他,有,275,62232,共有
星海名城五期 ,2室1厅,80.68,东南,简装,有,830,102876,非共有
翠景花园 ,2室1厅,85.41,东南,其他,无,398,46599,非共有
鹏达摩尔城 ,3室2厅,89.49,北,其他,有,330,36876,非共有
友邻公寓 ,2室1厅,37.92,南,精装,有,510,134494,非共有
珑禧 ,4室2厅,89.95,东南,毛坯,有,438,48694,非共有
石鸿融景园 ,4室1厅,137.87,东南,其他,有,960,69631,共有
碧云天 ,3室1厅,105.02,北,其他,有,760,72368,共有
鸿瑞花园 ,1室1厅,59.93,南,其他,有,590,98449,非共有
金钟大厦 ,2室2厅,67.93,西,精装,有,765,112616,非共有
中粮云景国际 ,3室2厅,88.81,东北,精装,有,550,61930,非共有
坪山招商花园城北区 ,3室2厅,88.75,南,其他,有,430,48451,非共有
融湖中心城一期 ,4室2厅,138.33,南 北,毛坯,有,620,44821,非共有
宝翠苑 ,3室2厅,108.45,南,精装,有,668,61596,非共有
鸿荣源·壹成中心第六区 ,3室2厅,75.81,西南,其他,有,626,82575,非共有
龙华花半里花园 ,3室1厅,86.24,东南 南,精装,有,580,67255,非共有
金水湾御园 ,1室1厅,48.26,南 北,其他,有,250,51803,非共有
怡康家园 ,3室2厅,76.71,西北,其他,有,330,43020,非共有
中海怡翠山庄一期 ,2室1厅,67.67,南,简装,无,330,48767,非共有
雕塑家园 ,1室2厅,67.3,南,其他,有,460,68351,共有
德福花园 ,1室1厅,41.82,东,其他,有,149.4,35725,非共有
中海康城花园二期 ,2室1厅,71.12,西,其他,有,360,50619,非共有
天越翔园 ,2室1厅,63.76,南,其他,有,410,64304,非共有
日出印象一期 ,2室1厅,75.57,东北,简装,有,493,65238,非共有
星河传奇二期 ,1室1厅,64.42,东北,其他,有,280,43465,非共有
德兴大厦 ,2室1厅,38.1,东,简装,有,205,53806,非共有
桃苑公寓 ,1室0厅,36,东,精装,有,310,86112,非共有
合正锦湖魅力城 ,1室0厅,38.1,东南,其他,有,270,70867,非共有
祥云天都世纪大厦 ,1室0厅,38.95,西南,其他,有,330,84725,非共有
中信湾上六座 ,1室0厅,36.48,西南,其他,有,345,94573,非共有
龙光玖钻 ,2室2厅,37.54,东南,其他,有,236,62867,非共有
京基东方华都 ,1室1厅,39.07,西南,其他,有,400,102381,非共有
中信龙盛广场 ,2室2厅,69,东北,其他,有,260,37682,非共有
旭飞华天苑 ,1室1厅,28.41,南,其他,有,123,43295,非共有
丰湖花园 ,2室1厅,62.25,东北,其他,有,320,51406,非共有
丰湖花园 ,1室1厅,41.64,西南,其他,有,195,46830,非共有
庐山花园 ,1室0厅,25.44,南,其他,有,118,46384,非共有
华海公寓 ,1室0厅,26.13,北,其他,无,151,57788,共有
碧海君庭 ,2室2厅,87.58,西南,其他,有,790,90204,非共有
深城公寓 ,1室0厅,24,东北,其他,有,144,60000,非共有
南油商服综合楼 ,1室0厅,30.39,北,其他,有,278,91478,非共有
彩福大厦 ,1室1厅,51.76,南,简装,有,350,67620,非共有
山泉小区 ,2室1厅,77.9,东南,其他,无,380,48781,非共有
星河世纪 ,1室0厅,37.57,西,其他,有,395,105138,非共有
慢城三期 ,2室1厅,81.53,西南,其他,有,420,51515,非共有
星海名城二期七组团 ,3室2厅,87.81,西南,其他,有,810,92245,共有
山语华庭 ,4室2厅,162.84,南 北,其他,有,1300,79833,非共有
雷圳碧榕湾 ,3室1厅,121.08,东南,其他,有,1320,109019,非共有
中泰天成南山一品 ,4室2厅,86.09,东南 南,其他,有,1198,139157,非共有
恒立心海湾花园 ,3室2厅,87.06,东南,其他,有,1200,137836,非共有
益田花园二期 ,5室3厅,196.12,南 北,精装,无,1600,81583,非共有
半岛城邦花园二期 ,2室2厅,87.27,西南,其他,有,1380,158130,非共有
荔园新村(杜鹃山西街) ,3室1厅,98.84,南,其他,无,1200,121409,非共有
龙电B区 ,3室1厅,87.4,南 北,其他,无,750,85813,非共有
缘来居 ,3室2厅,93.23,南 北,简装,有,1130,121206,非共有
天地峰景 ,3室1厅,97.33,东 南 北,精装,有,888,91237,共有
山语海 ,3室2厅,88,南,其他,有,1250,142046,非共有
桃源村二期 ,3室1厅,92.88,东北,精装,有,700,75367,非共有
旭源瑞景轩 ,4室2厅,123,南 北,其他,有,435,35366,非共有
阳光带海滨城二期 ,4室1厅,148.47,南,其他,有,2380,160302,共有
中海怡美山庄 ,4室2厅,125.33,南,精装,有,610,48672,非共有
华彩花园 ,3室1厅,94.33,东南,精装,有,780,82689,非共有
缤纷假日豪园 ,3室2厅,108.31,东,其他,有,1120,103407,非共有
金泓凯旋城一期 ,4室2厅,114.75,西南,简装,有,1400,122005,非共有
中海阳光玫瑰园 ,3室2厅,86.85,东北,精装,有,1208,139091,非共有
锦林新居 ,3室2厅,94.34,南 北,简装,无,580,61480,非共有
向南瑞峰花园 ,3室2厅,68.34,西,其他,有,455,66579,非共有
鸿荣源·壹成中心第七区 ,5室2厅,124.62,东南,精装,有,1170,93886,非共有
合正汇一城 ,5室3厅,105.84,西南,其他,有,530,50076,非共有
合正汇一城 ,5室3厅,105.84,西南,其他,有,530,50076,非共有
金地香蜜山 ,5室2厅,183.38,东南 南,精装,有,2100,114517,非共有
梅沙1号 ,5室2厅,251.02,东南,毛坯,有,1780,70911,非共有
嘉葆润金座 ,2室1厅,39.97,南,精装,有,500,125094,共有
星海名城五期 ,1室1厅,43.49,西,其他,有,495,113820,非共有
旭飞花园 ,1室1厅,37.01,东,其他,有,340,91868,非共有
恒裕滨城一期 ,3室2厅,146.01,东南,其他,有,2760,189029,共有
星海名城三期 ,3室2厅,91.19,东,其他,有,890,97599,共有
天地峰景 ,3室2厅,86.52,北,其他,有,850,98244,非共有
缤纷时代家园 ,3室1厅,111.47,南,其他,有,950,85225,非共有
汉京九榕台 ,4室2厅,176.27,东 西南,其他,有,3000,170194,非共有
万泽云顶香蜜湖 ,4室2厅,178,南 北,精装,有,2500,140450,非共有
万科第五园六期 ,3室2厅,125.57,南,其他,有,850,67692,共有
春华四季园二期 ,5室2厅,198.87,南,其他,有,1480,74421,非共有
阳光新居 ,4室1厅,110.02,东南,精装,有,558,50719,共有
都市花园 ,2室2厅,63.45,南,其他,有,560,88259,非共有
宝能悦澜山花园 ,5室2厅,87.85,西南,精装,有,476,54184,非共有
春树里 ,3室1厅,105,南,简装,有,1350,128572,非共有
合正汇一城 ,4室2厅,130.11,南,精装,有,980,75321,非共有
恒大国香山 ,5室2厅,89.93,南 北,精装,有,520,57823,非共有
锦绣大厦 ,3室1厅,104.95,南,其他,有,650,61935,非共有
荟芳园 ,3室2厅,180,南,其他,有,1260,70000,非共有
华彩花园 ,5室1厅,154.77,西北 东北,精装,有,1100,71074,非共有
西荟城一期 ,4室2厅,88.3,北,精装,有,620,70216,非共有
诺德假日花园 ,4室2厅,145.57,东南,精装,有,2000,137391,非共有
绿景公馆1866北区 ,4室2厅,160.48,南 北,其他,有,1500,93470,共有
天骄华庭 ,3室2厅,111.11,南,精装,有,1600,144002,非共有
佳兆业前海广场二期 ,3室2厅,69.94,东,其他,有,720,102946,非共有
康乐大厦 ,3室2厅,86.52,西北,其他,有,620,71660,非共有
世界花园 ,3室2厅,144.26,南,其他,有,870,60308,非共有
贤基大厦 ,4室2厅,100.53,西南,其他,有,500,49737,非共有
蓝漪花园 ,4室1厅,139.9,南,简装,有,1328,94925,共有
龙园山庄 ,2室1厅,71.33,南,简装,无,285,39956,非共有
信和爱琴居 ,2室1厅,62.95,东,简装,有,237,37649,非共有
东华大厦 ,3室2厅,74.98,东北,简装,有,495,66018,非共有
百合星城一期 ,2室2厅,62.23,西北,简装,有,260.8,41910,共有
十五峯花园 ,4室2厅,174.74,东 东北,精装,有,1350,77258,非共有
君临天下 ,4室2厅,99.28,南 北,精装,有,990,99718,非共有
雍翠华府 ,2室1厅,61.35,北,其他,有,380,61940,非共有
劲嘉龙园印象 ,2室1厅,47.58,北,其他,有,210,44137,共有
先科花园 ,2室1厅,49.26,北,其他,无,345,70037,非共有
海月花园一期 ,3室2厅,95.1,南 北,其他,无,1150,120926,共有
龙坤居 ,3室1厅,78.93,东 西,简装,无,588,74497,非共有
桃源村一期 ,3室2厅,76.38,南,其他,无,580,75937,非共有
太古城北 ,4室1厅,139.54,西北,其他,有,2100,150495,非共有
万科第五园八期 ,4室1厅,89,南 北,精装,有,1200,134832,非共有
